#"Time (ps)","Total Energy (kJ/mole)","Temperature (K)"
1696.9999999667832,4322910.017013896,329.516108500176
1697.9999999667596,4323439.13278501,336.6069972318461
1698.999999966736,4323037.3409262905,329.36141069934655
1699.9999999667123,4322399.385534397,329.85747439434783
1700.9999999666886,4323243.378894491,332.8621343394646
1701.999999966665,4323210.136307005,332.0395765336721
1702.9999999666413,4323071.028491959,330.29761489945076
1703.9999999666177,4322647.017695425,328.1503242929112
1704.999999966594,4323921.313576487,335.9676891757559
1705.9999999665704,4323735.037335099,335.68466841694794
1706.9999999665467,4323309.433033245,329.8072576698992
1707.999999966523,4322765.749454782,324.8054881538946
1708.9999999664994,4322849.021685189,327.92168408454967
1709.9999999664758,4323591.446898992,333.1361569132684
1710.9999999664522,4323207.902938265,332.2017772211165
1711.9999999664285,4323657.040686617,335.6974160480682
1712.9999999664049,4323184.998724087,328.07385296161743
1713.9999999663812,4323651.781116175,333.546964756624
1714.9999999663576,4323432.535289991,335.6528798089552
1715.999999966334,4323637.176127437,336.1565186274709
1716.9999999663103,4323167.156457328,329.7656286093286
1717.9999999662866,4323346.495440298,335.01076849579016
1718.999999966263,4323588.650448679,338.5383892370798
1719.9999999662393,4323291.153629208,331.46806936684635
1720.9999999662157,4323461.309669903,333.50921238339686
1721.999999966192,4323142.699958566,330.56659943951524
1722.9999999661684,4323342.048103817,334.541350741486
1723.9999999661447,4322607.8599411,329.3552997584919
1724.999999966121,4323272.882816166,332.658903365852
1725.9999999660974,4322924.994019067,334.14680704460056
1726.9999999660738,4323383.618774985,337.3754747537773
1727.9999999660502,4323109.371180418,332.2267838359117
1728.9999999660265,4323525.672711462,337.33804486964965
1729.9999999660029,4322814.735524449,331.97095932170186
1730.9999999659792,4322886.400012634,329.26052099494837
1731.9999999659556,4323339.806759584,330.6759492760792
1732.999999965932,4322974.54004934,330.4438698106017
1733.9999999659083,4322961.979420762,331.2498701912436
1734.9999999658846,4323008.775597272,331.93335329917153
1735.999999965861,4323276.9893799815,331.4913926720601
1736.9999999658373,4323658.562145131,335.4499402061745
1737.9999999658137,4323479.323989859,332.9567246477512
1738.99999996579,4322938.850541593,330.2953540311658
1739.9999999657664,4322872.405858059,329.76879725806765
1740.9999999657427,4322840.207864277,327.7144161755282
1741.999999965719,4323133.851128552,331.74373717909543
1742.9999999656955,4323511.148968446,334.3901716326219
1743.9999999656718,4323396.084535177,331.3020258748063
1744.9999999656482,4323920.174514726,338.8118535706351
1745.9999999656245,4322880.6805524165,326.1640530870548
1746.9999999656009,4322964.452518088,329.261188079363
1747.9999999655772,4323829.384376261,338.3190229251373
1748.9999999655536,4323808.130992514,334.0087917499931
1749.99999996553,4323402.5732796565,335.9074634678964
1750.9999999655063,4323279.658785431,329.78471576285983
1751.9999999654826,4323265.992995437,334.07056373983016
1752.999999965459,4323774.437998878,335.4102477720797
1753.9999999654353,4323864.224298052,333.41283985538826
1754.9999999654117,4323302.302596982,333.98556189348477
1755.999999965388,4324199.995629111,337.47555057864423
1756.9999999653644,4324003.523050214,335.0746445307431
1757.9999999653407,4323849.151318065,337.6363417385382
1758.999999965317,4323784.620976601,333.0303756536779
1759.9999999652935,4323498.175597392,334.7335463024837
1760.9999999652698,4323248.110804262,334.9804715759165
1761.9999999652462,4322832.22554092,331.07512646130385
1762.9999999652225,4323014.182774261,330.1217043649605
1763.9999999651989,4323166.9984968025,332.6413155192533
1764.9999999651752,4323097.260376829,328.7441923934218
1765.9999999651516,4322913.8685191,334.462838809195
1766.999999965128,4323256.129577671,331.9378506378116
1767.9999999651043,4323600.245149441,336.13198545564865
1768.9999999650806,4323068.222115089,332.75214952503944
1769.999999965057,4323339.365277076,333.071594653164
1770.9999999650333,4323352.879756033,337.27079760672785
1771.9999999650097,4322153.303839649,325.4731942370027
1772.999999964986,4322405.681809587,328.6796689431063
1773.9999999649624,4323122.1485055555,331.70940021901527
1774.9999999649388,4323278.567459269,328.0175535209113
1775.999999964915,4323050.525674439,334.8396344481798
1776.9999999648915,4323138.002607331,333.53072123793413
1777.9999999648678,4323743.0380774215,335.32893645050655
1778.9999999648442,4323718.729247947,337.00207934571364
1779.9999999648205,4323184.799738333,333.7250720509064
1780.9999999647969,4323799.032938531,336.03400143105887
1781.9999999647732,4323868.285791522,334.2775645273851
1782.9999999647496,4322992.595857739,334.001992835963
1783.999999964726,4322801.245582776,334.30246377309504
1784.9999999647023,4323037.221144208,333.88288663258777
1785.9999999646786,4323251.036079041,331.1362445882499
1786.999999964655,4322737.8170936825,328.643272584541
1787.9999999646313,4322939.924344313,332.9770572309808
1788.9999999646077,4323222.002780451,334.48360218123844
1789.999999964584,4322719.2752812635,324.0752759103786
1790.9999999645604,4322844.0485884715,333.3851973565678
1791.9999999645368,4323280.982579002,335.86819596180953
1792.999999964513,4323116.2279150635,333.35571308508037
1793.9999999644895,4323205.276872223,333.9661774842692
1794.9999999644658,4323347.248375549,333.46396596086436
1795.9999999644422,4323296.963146245,333.79702593113683
1796.9999999644185,4323021.141980635,334.37737780222005
1797.9999999643949,4323393.343664137,329.64095658200154
1798.9999999643712,4323346.581081662,333.82393440633433
1799.9999999643476,4323205.753061221,334.0294002138837
1800.999999964324,4323721.442541792,334.2414408976341
1801.9999999643003,4323367.689626191,334.066709418411
1802.9999999642766,4323629.3059163,333.4456394441028
1803.999999964253,4323951.970038913,334.95962557026763
1804.9999999642293,4324590.819326709,340.1921913301386
1805.9999999642057,4324038.405527204,338.10330580033025
1806.999999964182,4323579.065477373,337.7241864776824
1807.9999999641584,4323144.379956589,332.9701407577698
1808.9999999641348,4324096.324902873,341.5199398919392
1809.999999964111,4324037.352845931,335.03436692708266
1810.9999999640875,4324159.600855773,334.275214909465
1811.9999999640638,4323382.980901483,333.39704243992776
1812.9999999640402,4322939.6371133085,333.31644429449585
1813.9999999640165,4322899.044041761,331.8795911751819
1814.9999999639929,4323592.775624429,332.56225361511076
1815.9999999639692,4323453.245013774,334.9377090397644
1816.9999999639456,4323979.193285928,339.55533747985726
1817.999999963922,4323367.61398022,334.04033823273727
1818.9999999638983,4323214.566242812,331.3144985193175
1819.9999999638746,4322909.511709799,324.30061812027844
1820.999999963851,4323111.754834202,331.9267369783738
1821.9999999638273,4322727.305675537,325.9687145088318
1822.9999999638037,4323056.978886146,334.0132117559539
1823.99999996378,4323409.7095418945,331.80546356313556
1824.9999999637564,4323164.292996244,331.2475016584365
1825.9999999637328,4322533.578795019,329.61853383176276
1826.9999999637091,4322730.923053006,332.02416208105666
1827.9999999636855,4322954.882060422,330.6387908272252
1828.9999999636618,4323005.547494605,330.6281876268738
1829.9999999636382,4322777.960783815,328.9309617979882
1830.9999999636145,4322621.353043802,329.53308282682065
1831.9999999635909,4322729.2670825245,327.8231614706124
1832.9999999635672,4323315.633428501,333.21475707948696
1833.9999999635436,4322897.012362144,332.57161390455684
1834.99999996352,4322885.780684056,330.1356533637005
1835.9999999634963,4323008.76508056,333.52135092349135
1836.9999999634726,4323297.312578024,332.778708960981
1837.999999963449,4323448.342930572,336.12052271988216
1838.9999999634254,4323623.44995706,330.8937544557483
1839.9999999634017,4323939.3217657795,333.76981958542353
1840.999999963378,4323314.014438856,331.8220423441676
1841.9999999633544,4322935.49446753,327.36866861143784
1842.9999999633308,4322970.163836751,326.95155380857466
1843.9999999633071,4323434.087426376,334.6180806360625
1844.9999999632835,4323431.380415786,331.07074162925034
1845.9999999632598,4323352.791928413,333.6995627256511
1846.9999999632362,4323352.738486905,336.68457047919924
1847.9999999632125,4322775.33901796,329.7615955263125
1848.9999999631889,4323195.727179173,334.0925966307697
1849.9999999631652,4323010.052722527,332.76270243399495
1850.9999999631416,4322647.191465918,331.53842785868096
1851.999999963118,4322753.823829775,327.5697814489123
1852.9999999630943,4323264.848034824,335.8728390962718
1853.9999999630706,4323011.354929752,334.2466803072469
1854.999999963047,4322877.202636129,329.0801426177626
1855.9999999630234,4323011.326568253,331.10817264340835
1856.9999999629997,4323088.791877027,342.631212164688
1857.999999962976,4323186.9028272,333.80896462456343
1858.9999999629524,4323442.302216554,334.60810450608426
1859.9999999629288,4323773.128757462,334.7011885740341
1860.9999999629051,4323007.339031856,335.7266166390558
1861.9999999628815,4323351.65415959,335.47016682934185
1862.9999999628578,4323471.194153239,333.3044639397426
1863.9999999628342,4323264.837567176,334.84994958592716
1864.9999999628105,4323066.4267733665,326.21164901122944
1865.999999962787,4322764.834401597,331.1654448910592
1866.9999999627632,4323506.564699935,334.8591878439276
1867.9999999627396,4323591.488043678,331.4024403448354
1868.999999962716,4323497.529326773,331.83493654581173
1869.9999999626923,4322585.838701802,332.14378836901585
1870.9999999626687,4322985.621351749,332.21090470027787
1871.999999962645,4323115.782079219,334.7285466344506
1872.9999999626214,4322956.356905478,328.73906626977134
1873.9999999625977,4322902.443382242,328.21290538980037
1874.999999962574,4323542.872188847,336.7497944186294
1875.9999999625504,4323828.004841536,337.96481204478204
1876.9999999625268,4323337.639942512,336.18782152099624
1877.9999999625031,4322995.42337795,335.238543838574
1878.9999999624795,4322837.861117361,331.14672674129633
1879.9999999624558,4323411.725108597,327.42877164233556
1880.9999999624322,4322931.99526067,331.56769768600293
1881.9999999624085,4322302.49475803,326.3332107339897
1882.999999962385,4322809.916093455,333.98065134688176
1883.9999999623612,4322434.602821335,331.5754167745899
1884.9999999623376,4323457.804415422,335.2433849386738
1885.999999962314,4322665.77739761,328.4458399702427
1886.9999999622903,4322782.15340659,327.6311414634312
1887.9999999622667,4323549.353841502,338.3376925543754
1888.999999962243,4323270.808071382,336.58381415412
1889.9999999622194,4323410.562835138,334.00157328217284
1890.9999999621957,4323143.030955043,337.06308527405156
1891.999999962172,4322710.033656798,328.6714341295726
1892.9999999621484,4322946.314979464,331.6035223540347
1893.9999999621248,4322662.044552137,329.999250271758
1894.9999999621011,4322724.762765654,328.90938839249657
1895.9999999620775,4323003.682141591,328.1714711645352
1896.9999999620538,4323014.69741025,333.03769927196686
1897.9999999620302,4323301.982814401,332.1900870014917
1898.9999999620065,4323797.07856748,342.9080131544284
1899.999999961983,4323759.585079115,337.21623352209593
1900.9999999619592,4323243.0009623,335.21411945178494
1901.9999999619356,4322703.282967483,330.5549490220326
1902.999999961912,4323673.259554943,336.9325866230647
1903.9999999618883,4323012.098058913,334.1100137262851
1904.9999999618647,4323326.023496353,334.00742600590155
1905.999999961841,4323076.959783675,332.431190343401
1906.9999999618174,4323293.040046748,336.5549987879239
1907.9999999617937,4323405.137647625,330.57216030086926
1908.99999996177,4323076.637296288,330.3180548387647
1909.9999999617464,4323276.427606349,337.3476358468785
1910.9999999617228,4323408.260168321,334.14383595920896
1911.9999999616991,4323380.8542368645,334.7294634009399
1912.9999999616755,4323448.389405507,330.47371849797736
1913.9999999616518,4322966.096956329,332.0771917311287
1914.9999999616282,4322802.691767542,324.9063956339562
1915.9999999616045,4323496.851693969,334.4245098953148
1916.999999961581,4323261.338971949,334.6593916848835
1917.9999999615573,4322596.102961913,329.1932217011261
1918.9999999615336,4323088.922798062,334.2157799527202
1919.99999996151,4322373.587049133,332.1977638339205
1920.9999999614863,4321803.024968241,325.02497441473923
1921.9999999614627,4322698.31357345,333.1090529057632
1922.999999961439,4322778.840917301,331.64831957026183
1923.9999999614154,4322622.299165362,330.59326996664424
1924.9999999613917,4323298.6002723,331.2895207658263
1925.999999961368,4323428.325207959,330.237859441462
1926.9999999613444,4323316.52637687,331.30763949557894
1927.9999999613208,4323007.524860656,326.0477295662025
1928.9999999612971,4322841.588399709,331.56252849718845
1929.9999999612735,4323538.201608703,335.25478382410006
1930.9999999612498,4323518.496790146,335.7857936906414
1931.9999999612262,4323442.956840565,332.9838226224445
1932.9999999612025,4323256.009204355,331.5869324160957
1933.999999961179,4323259.159389738,338.1255887113664
1934.9999999611553,4323481.501144091,333.42270972309325
1935.9999999611316,4322959.0562179955,332.64840139484375
1936.999999961108,4322469.380079893,327.83094963278654
1937.9999999610843,4323265.102306328,334.3705212132062
1938.9999999610607,4323236.871606727,335.39669920657343
1939.999999961037,4323025.802374115,330.82835415749076
1940.9999999610134,4322923.167021965,329.85469818298344
1941.9999999609897,4322710.371546009,328.91712297728617
1942.999999960966,4323103.618920038,331.8614849325532
1943.9999999609424,4323812.066679536,339.05187946759145
1944.9999999609188,4323184.192179662,331.8243005499774
1945.9999999608951,4322752.255011493,329.96380901863495
1946.9999999608715,4323662.088445305,336.7525419677272
1947.9999999608478,4323498.065412239,340.35413098305014
1948.9999999608242,4322768.764433076,326.63520564195943
1949.9999999608006,4323227.104987229,331.14347259518536
1950.999999960777,4323038.703602854,336.83023534964326
1951.9999999607533,4322809.326849052,332.1817529289805
1952.9999999607296,4323202.961558629,333.0474078152623
1953.999999960706,4322987.274776088,331.4060832944214
1954.9999999606823,4323095.162781458,335.7370824188784
1955.9999999606587,4322733.706027023,330.1410573673316
1956.999999960635,4323038.246913532,329.98276370850533
1957.9999999606114,4322967.556762537,331.2953204970716
1958.9999999605877,4322687.282967536,331.514180291468
1959.999999960564,4322991.837233751,333.0394757365259
1960.9999999605404,4322726.980039727,327.9656226515849
1961.9999999605168,4322787.353149176,330.16833666146516
1962.9999999604931,4323976.089901456,335.8695594989418
1963.9999999604695,4323527.550720705,332.5721012519861
1964.9999999604458,4323151.130061838,331.40424469264553
1965.9999999604222,4323077.775431575,328.3822897420831
1966.9999999603986,4323402.204060299,332.92979083687607
1967.999999960375,4323767.495593302,336.8021824780607
1968.9999999603513,4323329.831583311,335.1420897087244
1969.9999999603276,4323151.698768771,334.3526891984926
1970.999999960304,4323274.113185499,334.26901903427597
1971.9999999602803,4323136.812605055,329.18953270274625
1972.9999999602567,4323226.893405352,336.6801862008416
1973.999999960233,4323597.16174542,335.1526369597572
1974.9999999602094,4323170.8670890685,336.17800237941606
1975.9999999601857,4322377.064814937,327.7951815509858
1976.999999960162,4322650.009364579,334.69331915654266
1977.9999999601384,4322717.917707195,330.334322523244
1978.9999999601148,4322641.792751995,333.8520337883047
1979.9999999600911,4323801.317935508,338.0069050690644
1980.9999999600675,4323509.317082211,334.4939479257462
1981.9999999600439,4323666.431921727,336.83313615232
1982.9999999600202,4323747.892342079,330.6643315560414
1983.9999999599966,4323235.348675674,335.2375947424295
1984.999999959973,4323842.056246628,332.85803508225865
1985.9999999599493,4323622.073594742,339.6046369970383
1986.9999999599256,4323473.412352907,332.6783362065009
1987.999999959902,4323178.16661721,331.41106165543243
1988.9999999598783,4323776.645900887,339.50391525088077
1989.9999999598547,4323565.127233541,337.3374670703973
1990.999999959831,4323423.4277063655,335.99454930139507
1991.9999999598074,4322964.423394654,334.2475501572532
1992.9999999597837,4322828.620140484,332.66827110812824
1993.99999995976,4322853.088749589,332.71233995995533
1994.9999999597364,4323243.268744245,334.04865704237085
1995.9999999597128,4323171.313742362,333.0201197023785
1996.9999999596891,4322701.214063418,328.5085605557568
1997.9999999596655,4324027.427152332,336.9982412058488
1998.9999999596419,4323379.43335754,332.69130812132966
1999.9999999596182,4322856.183879331,331.9575981179906
2000.9999999595946,4323213.06557816,334.3446444801678
2001.999999959571,4323083.368772152,329.89537657893925
2002.9999999595473,4323514.775046563,336.3801137734551
2003.9999999595236,4322960.566815886,332.50242796751564
2004.9999999595,4322937.315334935,332.6771035883263
2005.9999999594763,4322956.113535654,331.6581357249995
2006.9999999594527,4323039.394016504,334.52033547961275
2007.999999959429,4323125.900814751,334.653824875811
2008.9999999594054,4323583.445117244,333.87302717127056
2009.9999999593817,4323236.4118992565,333.38981323822713
2010.999999959358,4322639.689521843,327.2949164867072
2011.9999999593344,4323765.782012037,335.5861366503235
2012.9999999593108,4323237.81221976,333.9793316264104
2013.9999999592872,4322793.703958366,324.0807222743708
2014.9999999592635,4322845.371804727,330.31468175523065
2015.9999999592399,4323029.018386357,333.156122738686
2016.9999999592162,4323227.637854066,336.435543460569
2017.9999999591926,4322477.0697069215,330.2092031881879
2018.999999959169,4323286.660667621,331.9827133118862
2019.9999999591453,4323037.761171106,327.9183742401288
2020.9999999591216,4323161.831855177,327.9573874345245
2021.999999959098,4323491.92402539,333.33914710169853
2022.9999999590743,4323668.36366811,336.4320599143116
2023.9999999590507,4323285.444039743,331.21130552388337
2024.999999959027,4323133.312379304,333.25514580813433
2025.9999999590034,4322728.829730451,332.7217541587911
2026.9999999589797,4322964.313525041,332.06088567253914
2027.999999958956,4323184.260901299,329.06817782973656
2028.9999999589324,4322572.05251294,327.02001720853116
2029.9999999589088,4323440.984393608,336.2430179890274
2030.9999999588852,4323221.766997978,332.84165511380496
2031.9999999588615,4322950.0427743,331.7969922475595
2032.9999999588379,4323117.571968491,328.0811360603857
2033.9999999588142,4323331.440780667,333.2948923036044
2034.9999999587906,4323124.639778217,331.04227421708663
2035.999999958767,4323296.556305424,334.3318216196822
2036.9999999587433,4323136.91476428,337.20136461370817
2037.9999999587196,4322597.07406229,328.100220237076
2038.999999958696,4323144.79865067,336.40582376465454
2039.9999999586723,4323333.36316748,330.2446942440216
2040.9999999586487,4323052.9600803135,332.0818052394711
2041.999999958625,4323306.766795823,336.24025339831377
2042.9999999586014,4323252.683050866,333.209035009162
2043.9999999585777,4322821.944847505,331.3574238605855
2044.999999958554,4322839.688425272,330.464812509102
2045.9999999585305,4322872.759718889,336.0749978365886
2046.9999999585068,4323580.066119798,335.0307240572507
2047.9999999584832,4323051.051487329,333.25818368752584
2048.9999999586867,4322467.766149275,328.73156068272556
2049.9999999588904,4322982.024630797,329.42726992385985
2050.999999959094,4322164.085287578,327.21736188567286
2051.999999959298,4323282.117363475,332.1155661546904
2052.9999999595016,4322764.333220875,331.3051854390082
2053.9999999597053,4323799.678739691,340.266635464563
2054.999999959909,4323522.8300795695,336.43798569518646
2055.9999999601127,4322912.964190239,335.1501270113258
2056.9999999603165,4323407.0470457645,331.79704651672813
2057.99999996052,4322990.43000276,333.8918927158802
2058.999999960724,4322997.853821531,334.79298337369914
2059.9999999609277,4323038.6660799105,329.6958730901707
2060.9999999611314,4323244.839985429,328.8214341241703
2061.999999961335,4323534.658614569,332.0080973276037
2062.999999961539,4323199.542661445,330.8822272196824
2063.9999999617426,4323463.201138157,336.5570454623185
2064.9999999619463,4322739.610100541,329.6443416698211
2065.99999996215,4323235.48410166,332.8952336265884
2066.9999999623537,4322596.21028587,330.06488117670716
2067.9999999625575,4322526.891461023,331.03276680978064
2068.999999962761,4322882.868787294,332.67143017826936
2069.999999962965,4323492.883223477,335.0538104501893
2070.9999999631686,4322856.416751545,333.4279900365426
2071.9999999633724,4323681.648322217,340.55846515713705
2072.999999963576,4323705.353342379,332.7220541495193
2073.99999996378,4323747.930712949,336.45832182216697
2074.9999999639836,4323351.204224155,330.80804958247444
2075.9999999641873,4323087.9230207205,333.84098380904834
2076.999999964391,4322855.252692828,331.2596946514466
2077.9999999645947,4323451.927689364,334.20948957200903
2078.9999999647985,4323484.145770221,334.3011956495968
2079.999999965002,4322663.02588852,333.778765499993
2080.999999965206,4322934.872952908,328.3771762305226
2081.9999999654096,4323005.708773603,330.00133671367877
2082.9999999656134,4323267.9178879,333.3962418491946
2083.999999965817,4322885.744212111,331.2468818536006
2084.999999966021,4323822.09731483,337.2354465523455
2085.9999999662246,4323365.308997933,332.7405483259933
2086.9999999664283,4322814.466712444,329.51546941771534
2087.999999966632,4322809.913872434,331.3125626460484
2088.9999999668357,4322896.902751425,331.4140617524245
2089.9999999670395,4322958.8069441775,331.2603839175505
2090.999999967243,4323032.94087856,333.49182182106125
2091.999999967447,4323362.716516393,332.2057612468813
2092.9999999676506,4323451.883659334,339.1829572109218
2093.9999999678544,4322978.260777691,332.2063235888836
2094.999999968058,4323311.930182095,327.71724073449565
2095.999999968262,4323177.922406785,331.7954629722742
2096.9999999684655,4323489.044925423,337.0569102434793
2097.9999999686693,4323170.262466999,331.53297740599214
2098.999999968873,4323431.745338186,334.55020913894975
2099.9999999690767,4322938.705054214,331.4941328239465
2100.9999999692805,4323342.116714317,334.5295173914088
2101.999999969484,4323307.026199467,332.9148260562
2102.999999969688,4323342.177128049,340.2602624636054
2103.9999999698916,4323346.646760749,333.7675961377712
2104.9999999700954,4323490.339621592,331.82617380705676
2105.999999970299,4322922.808119473,334.4938340537084
2106.999999970503,4323444.27930568,336.75496685831075
2107.9999999707065,4323013.828809617,330.2569627755803
2108.9999999709103,4322673.967290152,326.466264777357
2109.999999971114,4322896.003804691,332.07600823491447
2110.9999999713177,4323780.993740541,334.845581251369
2111.9999999715214,4323400.687256196,335.20378127510736
2112.999999971725,4323430.8465366885,337.8039876498247
2113.999999971929,4323793.555409669,336.07240207774447
2114.9999999721326,4323725.591469047,338.07390557592316
2115.9999999723364,4322969.540473984,325.79382693596943
2116.99999997254,4323369.087963001,336.06646314449284
2117.999999972744,4322816.010731474,330.5896053996994
2118.9999999729475,4323390.755759786,336.3544586341631
2119.9999999731513,4323257.009133418,334.3375748219472
2120.999999973355,4323342.255643723,335.0521895430435
2121.9999999735587,4323215.10195636,332.3567663549494
2122.9999999737624,4322600.477886627,332.01215369503444
2123.999999973966,4323456.164363391,339.7137831415437
2124.99999997417,4323172.750416049,335.79536854535274
2125.9999999743736,4323941.521223977,336.4277091445166
2126.9999999745773,4324124.682213483,337.3953383179365
2127.999999974781,4322992.372031866,332.1124492043468
2128.999999974985,4323088.662435064,335.1844083465227
2129.9999999751885,4322936.490835127,335.5443220834004
2130.9999999753923,4323682.852603144,337.55631625105616
2131.999999975596,4323752.84323658,334.08136609598523
2132.9999999757997,4323898.264815219,341.09990982802515
2133.9999999760034,4324254.224791944,342.07769017396487
2134.999999976207,4323582.770797535,340.3376828386079
2135.999999976411,4323313.678726131,331.2841650007055
2136.9999999766146,4323181.761189822,332.63194799725676
2137.9999999768183,4323140.50337589,332.6286724583825
2138.999999977022,4323116.493263511,329.80802289845093
2139.999999977226,4323783.014510447,333.956491639849
2140.9999999774295,4323200.760742236,330.6626595734547
2141.9999999776333,4323247.997611607,333.028808295279
2142.999999977837,4322614.176834409,332.24337223504443
2143.9999999780407,4322846.145534626,333.221263413377
2144.9999999782444,4323229.9633254465,332.99661006309924
2145.999999978448,4323343.468967643,336.2618795762457
2146.999999978652,4322863.595450521,334.49748460902106
2147.9999999788556,4322814.879796226,329.95268936497547
2148.9999999790593,4323171.884240402,330.4355377253115
2149.999999979263,4322736.197283842,333.77459056115396
2150.999999979467,4322525.762692428,329.157135935543
2151.9999999796705,4323097.255113838,335.3062838091776
2152.9999999798742,4323739.549462004,335.38625381682215
2153.999999980078,4324281.809820471,339.277306958864
2154.9999999802817,4323887.658536151,338.7671828873286
2155.9999999804854,4323822.3142604055,336.6537705605134
2156.999999980689,4323850.300067209,333.972824702676
2157.999999980893,4323194.48425244,329.0074902675419
2158.9999999810966,4323321.528110582,331.2568413228119
2159.9999999813003,4323409.9021886,329.88944861161804
2160.999999981504,4323545.991462644,336.5861441492502
2161.999999981708,4323033.734454609,333.01275982256635
2162.9999999819115,4323447.000631757,334.85202132957295
2163.9999999821152,4323517.121149248,338.15051296387253
2164.999999982319,4323282.528835021,328.28386884617703
2165.9999999825227,4323034.888152796,330.3148894582568
2166.9999999827264,4323284.797092173,333.8902040802451
2167.99999998293,4323198.773019883,330.68822566141233
2168.999999983134,4322961.929579081,332.97712373896553
2169.9999999833376,4323518.322291569,337.9243775885813
2170.9999999835413,4323003.458735378,332.4375295496861
2171.999999983745,4322785.105459826,333.8051865572337
2172.999999983949,4323440.414593442,336.5279947975814
2173.9999999841525,4323309.527107084,335.98310714256684
2174.9999999843562,4322826.67255286,325.0077919098146
2175.99999998456,4323043.2568274215,333.65464909109284
2176.9999999847637,4323238.905739586,334.5967147214536
2177.9999999849674,4323605.9003954,333.19273880743526
2178.999999985171,4323779.595096094,337.0766052392225
2179.999999985375,4323026.945077222,333.1996590171663
2180.9999999855786,4323340.127745053,330.3115809648826
2181.9999999857823,4323159.080621366,332.5343659916331
2182.999999985986,4323159.988235847,330.34792364320924
2183.99999998619,4323410.919720207,333.5868408775168
2184.9999999863935,4323149.437357168,332.36102763895315
2185.9999999865972,4322245.873907816,325.391501632094
2186.999999986801,4323504.13273534,337.65516321896746
2187.9999999870047,4323335.751076304,335.96054258285824
2188.9999999872084,4323299.20462678,330.78899712296555
2189.999999987412,4323563.055449488,335.02423596546345
2190.999999987616,4323399.73646771,334.5119812893552
2191.9999999878196,4323410.003172071,336.8658040162867
2192.9999999880233,4323536.021811144,331.6696754104408
2193.999999988227,4323823.23065173,335.2297427173698
2194.999999988431,4323635.112726515,336.8544908610487
2195.9999999886345,4323233.58095367,333.9827459041432
2196.999999988838,4322977.2874431675,328.37608982500393
2197.999999989042,4323090.330417465,332.7217628873363
2198.9999999892457,4323170.445241546,334.3812307472311
2199.9999999894494,4322843.1028209925,329.98093300560043
2200.999999989653,4323003.2059054645,328.2543559102015
2201.999999989857,4322899.564929982,332.1212525094933
2202.9999999900606,4323399.529449117,334.528408682684
2203.9999999902643,4322951.5575971,334.6494642784135
2204.999999990468,4322901.292516464,329.6530117981826
2205.9999999906718,4323079.507296145,332.0061748194641
2206.9999999908755,4322696.367890833,335.12349342272904
2207.999999991079,4322923.680994539,330.1407393283732
2208.999999991283,4323124.008866831,328.0866868755954
2209.9999999914867,4323307.4230978405,336.22953417332656
2210.9999999916904,4323167.099551583,334.88504073569464
2211.999999991894,4323257.738942998,337.64380754265187
2212.999999992098,4323570.493540237,332.74289294516444
2213.9999999923016,4323765.800058867,338.3179516684308
2214.9999999925053,4323174.463444075,333.21259741887684
2215.999999992709,4323274.523463634,332.4891721250772
2216.9999999929128,4322778.1663417565,329.6958764169372
2217.9999999931165,4323824.183307173,335.6229977498538
2218.99999999332,4323296.54865271,334.7700486137189
2219.999999993524,4323320.324475198,331.6798732973148
2220.9999999937277,4323624.912537336,332.65292844985015
2221.9999999939314,4323473.7168375505,330.5096411632324
2222.999999994135,4323275.475283766,330.0047227386086
2223.999999994339,4323598.994342719,332.8508960650479
2224.9999999945426,4323691.628394765,336.5053010542215
2225.9999999947463,4322713.174418768,325.75106103642923
2226.99999999495,4323012.424311709,333.98710828516136
2227.9999999951538,4323137.196353202,329.8169556880626
2228.9999999953575,4323475.4485740205,334.2923377370645
2229.999999995561,4323289.035073146,334.50307003641365
2230.999999995765,4323167.307881028,335.0973208953341
2231.9999999959687,4323337.184652284,334.10476137442606
2232.9999999961724,4323763.087250886,331.25759270330997
2233.999999996376,4323039.791950934,333.216771114913
2234.99999999658,4323512.209016783,329.93146202874686
2235.9999999967836,4323379.064824121,332.68662588584823
2236.9999999969873,4323315.992222806,335.29659124054
2237.999999997191,4323128.133847218,330.50223424195656
2238.9999999973948,4323427.588109077,334.94206808271304
2239.9999999975985,4323016.177783342,330.36938942846785
2240.999999997802,4322792.405142947,329.6417376733563
2241.999999998006,4323766.172175944,337.51590876471073
2242.9999999982097,4324257.041120056,338.276546688168
2243.9999999984134,4323847.401585507,338.2048961202082
2244.999999998617,4324078.345013377,337.3847016488033
2245.999999998821,4322883.074163398,327.89694072298164
2246.9999999990246,4323544.651288173,335.05086370057876
2247.9999999992283,4323058.519774023,333.8358605396305
2248.999999999432,4323288.27581589,331.58396720399907
2249.9999999996357,4323325.969744967,333.4794835202916
2250.9999999998395,4323640.841377263,336.64776255658546
2252.000000000043,4322474.459063231,329.4137318347424
2253.000000000247,4322950.722253431,330.8527463200226
2254.0000000004507,4322981.65275556,330.4453017487618
2255.0000000006544,4323453.494703306,331.2627694066492
2256.000000000858,4323609.291714438,334.4872731019635
2257.000000001062,4322962.414450093,328.7334448520202
2258.0000000012656,4323839.764570684,337.3582695205374
2259.0000000014693,4323669.545503504,337.6985226088424
2260.000000001673,4322828.011555603,328.8363189817059
2261.0000000018767,4323493.216219758,332.12952717860753
2262.0000000020805,4324122.679420429,333.113701009899
